target_mode,candidate_id,state_date,actual_growth,actual_inflation,actual_labour,growth_lower,growth_upper,inflation_lower,inflation_upper,labour_lower,labour_upper,actual_regime,actual_family,growth_error,inflation_error,labour_error,forecast_growth,forecast_inflation,forecast_labour,forecast_regime,forecast_family,probabilities_json,primary_family,secondary_regime,family_top_probability,family_probability_margin,ambiguity_indicator,alternative_families_json,family_probabilities_json,regime_probabilities_json,threshold_family_consensus,scenario_count,forecast_family_probabilities_json,forecast_top_family
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-10-31,2.0,1.247699154577795,0.6448074968837526,-2.0,2.0,-0.3756548892185275,0.5138046135170304,-0.9187922206900441,1.3465438590101233,overheating,inflationary_expansion,-0.7197368075127386,-1.1786242924285435,-0.6393837634568761,1.2802631924872614,0.1464260617133165,0.07536185762014608,reflation,inflationary_expansion,"{""balanced_expansion"": 0.11328125, ""demand_slowdown"": 0.0888671875, ""disinflationary_expansion"": 0.1552734375, ""hard_landing_risk"": 0.04296875, ""mixed_transition"": 0.203125, ""overheating"": 0.046875, ""reflation"": 0.33203125, ""stagflation_risk"": 0.017578125}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.6666666666666666, ""reflation"": 0.3333333333333333, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.017578125, ""benign_expansion"": 0.2685546875, ""contraction"": 0.1318359375, ""inflationary_expansion"": 0.37890625, ""mixed"": 0.203125}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-11-30,2.0,0.9700229877894045,0.5132499361709035,-2.0,2.0,0.2147701435305063,1.123969520137476,-0.7210647192057962,1.3465265463497167,overheating,inflationary_expansion,-0.31857614187661554,-0.3006531559554134,-0.15924808414276848,1.6814238581233845,0.8781493486898233,0.34829909120729174,overheating,inflationary_expansion,"{""balanced_expansion"": 0.0205078125, ""demand_slowdown"": 0.0078125, ""disinflationary_expansion"": 0.0068359375, ""hard_landing_risk"": 0.0126953125, ""mixed_transition"": 0.0732421875, ""overheating"": 0.3564453125, ""reflation"": 0.46875, ""stagflation_risk"": 0.0537109375}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.5555555555555556, ""reflation"": 0.4444444444444444, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0537109375, ""benign_expansion"": 0.02734375, ""contraction"": 0.0205078125, ""inflationary_expansion"": 0.8251953125, ""mixed"": 0.0732421875}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2021-12-31,2.0,0.9283474496113866,0.5433620763798559,-0.8894464861108196,2.0,-0.004837874630514643,0.8682972390663727,-0.7192242711515765,1.3798612571342377,overheating,inflationary_expansion,0.0,-0.4966177673934576,-0.2122867129271126,2.0,0.5268710109471743,0.44571893512432503,overheating,inflationary_expansion,"{""balanced_expansion"": 0.044921875, ""demand_slowdown"": 0.00390625, ""disinflationary_expansion"": 0.0283203125, ""hard_landing_risk"": 0.001953125, ""mixed_transition"": 0.0908203125, ""overheating"": 0.279296875, ""reflation"": 0.5458984375, ""stagflation_risk"": 0.0048828125}",inflationary_expansion,overheating,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 1.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.5555555555555556, ""reflation"": 0.4444444444444444, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0048828125, ""benign_expansion"": 0.0732421875, ""contraction"": 0.005859375, ""inflationary_expansion"": 0.8251953125, ""mixed"": 0.0908203125}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-01-31,-2.0,0.8671907271927985,0.5394495347015688,-2.0,2.0,-0.2322528105489503,0.6588817474127556,-0.8694877344163331,1.386670062302326,stagflation_risk,adverse_supply,3.0499273082416583,-0.653876258760896,-0.28085837075857234,1.0499273082416583,0.24897265511626848,0.46761310613300866,reflation,inflationary_expansion,"{""balanced_expansion"": 0.1259765625, ""demand_slowdown"": 0.12890625, ""disinflationary_expansion"": 0.107421875, ""hard_landing_risk"": 0.0185546875, ""mixed_transition"": 0.1826171875, ""overheating"": 0.0849609375, ""reflation"": 0.326171875, ""stagflation_risk"": 0.025390625}",adverse_supply,stagflation_risk,0.6666666666666666,0.3333333333333333,False,"[""mixed""]","{""adverse_supply"": 0.6666666666666666, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.3333333333333333}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.3333333333333333, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.6666666666666666}",False,81,"{""adverse_supply"": 0.025390625, ""benign_expansion"": 0.2333984375, ""contraction"": 0.1474609375, ""inflationary_expansion"": 0.4111328125, ""mixed"": 0.1826171875}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-02-28,-2.0,0.48156165402230633,0.15860496227061666,-2.0,2.0,0.150367413006353,0.9898424737499367,-0.9543972088920298,0.8343515720903398,mixed_transition,mixed,3.8642374065096066,0.08854328935583855,-0.4176335824466193,1.8642374065096066,0.5954485976702854,-0.27278166969670997,reflation,inflationary_expansion,"{""balanced_expansion"": 0.083984375, ""demand_slowdown"": 0.0185546875, ""disinflationary_expansion"": 0.013671875, ""hard_landing_risk"": 0.0234375, ""mixed_transition"": 0.0703125, ""overheating"": 0.111328125, ""reflation"": 0.6552734375, ""stagflation_risk"": 0.0234375}",mixed,mixed_transition,0.7777777777777778,0.6666666666666667,False,"[""adverse_supply"", ""contraction""]","{""adverse_supply"": 0.1111111111111111, ""benign_expansion"": 0.0, ""contraction"": 0.1111111111111111, ""inflationary_expansion"": 0.0, ""mixed"": 0.7777777777777778}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.1111111111111111, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.7777777777777778, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.1111111111111111}",True,81,"{""adverse_supply"": 0.0234375, ""benign_expansion"": 0.09765625, ""contraction"": 0.0419921875, ""inflationary_expansion"": 0.7666015625, ""mixed"": 0.0703125}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-03-31,-2.0,0.7044000770586006,0.3647540335941637,-1.1796516750238935,2.0,-0.19802402912673456,0.6543378893486397,-0.7374243976514447,1.315590324867595,stagflation_risk,adverse_supply,4.0,-0.4762431469476481,-0.07567106998608863,2.0,0.19682380540972422,0.4443271699950868,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0654296875, ""demand_slowdown"": 0.025390625, ""disinflationary_expansion"": 0.1552734375, ""hard_landing_risk"": 0.0009765625, ""mixed_transition"": 0.208984375, ""overheating"": 0.1025390625, ""reflation"": 0.4375, ""stagflation_risk"": 0.00390625}",mixed,mixed_transition,0.5555555555555556,0.11111111111111116,True,"[""adverse_supply""]","{""adverse_supply"": 0.4444444444444444, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.5555555555555556}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.5555555555555556, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.4444444444444444}",False,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.220703125, ""contraction"": 0.0263671875, ""inflationary_expansion"": 0.5400390625, ""mixed"": 0.208984375}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-04-30,-2.0,0.058997238078483644,0.1432402646992154,-2.0,2.0,0.035571350032139515,0.8669361122327045,-0.9205262440540599,1.460726843272611,demand_slowdown,contraction,3.659518603275336,0.4016267087178155,0.12058044141998453,1.6595186032753362,0.42791833871618556,0.4352107954083665,reflation,inflationary_expansion,"{""balanced_expansion"": 0.09765625, ""demand_slowdown"": 0.04296875, ""disinflationary_expansion"": 0.044921875, ""hard_landing_risk"": 0.0078125, ""mixed_transition"": 0.1259765625, ""overheating"": 0.1982421875, ""reflation"": 0.45703125, ""stagflation_risk"": 0.025390625}",contraction,demand_slowdown,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 0.0, ""contraction"": 1.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 1.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.025390625, ""benign_expansion"": 0.142578125, ""contraction"": 0.05078125, ""inflationary_expansion"": 0.6552734375, ""mixed"": 0.1259765625}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-05-31,-2.0,0.6729961831996714,0.15612916242965347,-2.0,2.0,-0.35074578121784056,0.5042771007285689,-0.8727098122105583,1.3235172870289067,stagflation_risk,adverse_supply,3.269258563589816,-0.5962305234443073,-0.17857197601630026,1.269258563589816,0.06191053796796099,0.17729204890297728,mixed_transition,mixed,"{""balanced_expansion"": 0.1220703125, ""demand_slowdown"": 0.1044921875, ""disinflationary_expansion"": 0.2099609375, ""hard_landing_risk"": 0.029296875, ""mixed_transition"": 0.2119140625, ""overheating"": 0.037109375, ""reflation"": 0.2724609375, ""stagflation_risk"": 0.0126953125}",mixed,mixed_transition,0.5555555555555556,0.11111111111111116,True,"[""adverse_supply""]","{""adverse_supply"": 0.4444444444444444, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.5555555555555556}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.5555555555555556, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.4444444444444444}",False,81,"{""adverse_supply"": 0.0126953125, ""benign_expansion"": 0.33203125, ""contraction"": 0.1337890625, ""inflationary_expansion"": 0.3095703125, ""mixed"": 0.2119140625}",benign_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-06-30,-2.0,1.4904275681599986,0.08221061801849766,-2.0,2.0,-0.14925652518751464,0.7357047436751567,-0.8687171945051329,1.0725585538187583,stagflation_risk,adverse_supply,3.1903647252206877,-1.1972034589161775,-0.4220626057139881,1.1903647252206877,0.2687326820740025,-0.08091959519931533,reflation,inflationary_expansion,"{""balanced_expansion"": 0.138671875, ""demand_slowdown"": 0.0673828125, ""disinflationary_expansion"": 0.1025390625, ""hard_landing_risk"": 0.033203125, ""mixed_transition"": 0.154296875, ""overheating"": 0.076171875, ""reflation"": 0.4052734375, ""stagflation_risk"": 0.0224609375}",adverse_supply,stagflation_risk,1.0,1.0,False,[],"{""adverse_supply"": 1.0, ""benign_expansion"": 0.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 1.0}",True,81,"{""adverse_supply"": 0.0224609375, ""benign_expansion"": 0.2412109375, ""contraction"": 0.1005859375, ""inflationary_expansion"": 0.4814453125, ""mixed"": 0.154296875}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-07-31,0.8874279038973327,-1.080839158202324,0.4808074629294068,-2.0,2.0,0.41345241714279185,1.2542729855170525,-0.957121820141944,1.0042546561452648,disinflationary_expansion,benign_expansion,-0.34460440852476415,1.9210406320532525,-0.7767879016140097,0.5428234953725686,0.8188646706885799,-0.13646450143477004,reflation,inflationary_expansion,"{""balanced_expansion"": 0.0478515625, ""demand_slowdown"": 0.025390625, ""disinflationary_expansion"": 0.0009765625, ""hard_landing_risk"": 0.083984375, ""mixed_transition"": 0.123046875, ""overheating"": 0.1376953125, ""reflation"": 0.4306640625, ""stagflation_risk"": 0.150390625}",benign_expansion,disinflationary_expansion,1.0,1.0,False,[],"{""adverse_supply"": 0.0, ""benign_expansion"": 1.0, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.0}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 1.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.0, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.150390625, ""benign_expansion"": 0.048828125, ""contraction"": 0.109375, ""inflationary_expansion"": 0.568359375, ""mixed"": 0.123046875}",inflationary_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-08-31,0.8874279038973327,0.4211097015281113,-0.1367455263370409,-2.0,2.0,-1.086522202536437,-0.23623247224550417,-1.0860990290609056,1.3443554285146204,balanced_expansion,benign_expansion,-0.12046302721882896,-1.0824870389190817,-0.035846983335033306,0.7669648766785038,-0.7079521223427343,0.04473828184380417,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0322265625, ""demand_slowdown"": 0.20703125, ""disinflationary_expansion"": 0.5087890625, ""hard_landing_risk"": 0.0673828125, ""mixed_transition"": 0.1767578125, ""overheating"": 0.0, ""reflation"": 0.0078125, ""stagflation_risk"": 0.0}",inflationary_expansion,reflation,0.5555555555555556,0.33333333333333337,True,"[""benign_expansion"", ""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.5555555555555556, ""mixed"": 0.2222222222222222}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.2222222222222222, ""overheating"": 0.0, ""reflation"": 0.5555555555555556, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.541015625, ""contraction"": 0.2744140625, ""inflationary_expansion"": 0.0078125, ""mixed"": 0.1767578125}",benign_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-09-30,0.8874279038973327,0.4288534329167735,0.08413280910724436,-2.0,2.0,-0.46410079622550804,0.41870237479196026,-1.0998073217057585,1.5071635145781186,balanced_expansion,benign_expansion,-0.8354447741219357,-0.4515526436335474,-0.07518927346011428,0.051983129775396986,-0.014374841786850667,0.21707451932576402,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.1337890625, ""demand_slowdown"": 0.2880859375, ""disinflationary_expansion"": 0.15625, ""hard_landing_risk"": 0.087890625, ""mixed_transition"": 0.1669921875, ""overheating"": 0.0078125, ""reflation"": 0.1455078125, ""stagflation_risk"": 0.013671875}",inflationary_expansion,reflation,0.5555555555555556,0.33333333333333337,True,"[""benign_expansion"", ""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.2222222222222222, ""contraction"": 0.0, ""inflationary_expansion"": 0.5555555555555556, ""mixed"": 0.2222222222222222}","{""balanced_expansion"": 0.2222222222222222, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.0, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.2222222222222222, ""overheating"": 0.0, ""reflation"": 0.5555555555555556, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.013671875, ""benign_expansion"": 0.2900390625, ""contraction"": 0.3759765625, ""inflationary_expansion"": 0.1533203125, ""mixed"": 0.1669921875}",contraction
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-10-31,0.5415004259201623,-0.16200729070291026,-0.08891520089543,-2.0,2.0,-0.814246373128811,0.0920259833337997,-0.945353387337593,1.5644080425699376,disinflationary_expansion,benign_expansion,0.1436246858355288,-0.19910290419459548,0.31603130318081407,0.6851251117556911,-0.35293392775825183,0.4837483321789868,disinflationary_expansion,benign_expansion,"{""balanced_expansion"": 0.0634765625, ""demand_slowdown"": 0.240234375, ""disinflationary_expansion"": 0.4375, ""hard_landing_risk"": 0.037109375, ""mixed_transition"": 0.1689453125, ""overheating"": 0.0009765625, ""reflation"": 0.0517578125, ""stagflation_risk"": 0.0}",benign_expansion,balanced_expansion,0.8888888888888888,0.7777777777777777,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.8888888888888888, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.1111111111111111}","{""balanced_expansion"": 0.5555555555555556, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.3333333333333333, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.1111111111111111, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.0, ""benign_expansion"": 0.5009765625, ""contraction"": 0.27734375, ""inflationary_expansion"": 0.052734375, ""mixed"": 0.1689453125}",benign_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-11-30,0.5415004259201623,-0.4631082047340288,0.11979971804240049,-2.0,2.0,-0.38250997688803734,0.5292536369802353,-1.1363924991619725,1.064211746405906,disinflationary_expansion,benign_expansion,-0.000840025953282808,0.5364800347801278,-0.4968401011809464,0.5406603999668795,0.10463220220257989,-0.20168279853343746,balanced_expansion,benign_expansion,"{""balanced_expansion"": 0.138671875, ""demand_slowdown"": 0.1748046875, ""disinflationary_expansion"": 0.1376953125, ""hard_landing_risk"": 0.080078125, ""mixed_transition"": 0.1943359375, ""overheating"": 0.0185546875, ""reflation"": 0.2333984375, ""stagflation_risk"": 0.0224609375}",benign_expansion,disinflationary_expansion,0.7407407407407407,0.48148148148148145,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.7407407407407407, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.25925925925925924}","{""balanced_expansion"": 0.0, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.7407407407407407, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.25925925925925924, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",False,81,"{""adverse_supply"": 0.0224609375, ""benign_expansion"": 0.2763671875, ""contraction"": 0.2548828125, ""inflationary_expansion"": 0.251953125, ""mixed"": 0.1943359375}",benign_expansion
fixed_horizon_90d,expanding_robust_z__policy__equal__sensitive,2022-12-31,0.5415004259201623,-0.06127463911777532,-0.04335662606611084,-2.0,2.0,-0.7162977508711654,0.21898816938521212,-1.1712690633557057,1.0106051454262424,balanced_expansion,benign_expansion,-1.241045705085909,-0.18738015162520133,-0.38038546366759785,-0.6995452791657466,-0.2572279407589725,-0.2847170077642977,demand_slowdown,contraction,"{""balanced_expansion"": 0.099609375, ""demand_slowdown"": 0.3857421875, ""disinflationary_expansion"": 0.1376953125, ""hard_landing_risk"": 0.2333984375, ""mixed_transition"": 0.1015625, ""overheating"": 0.0009765625, ""reflation"": 0.037109375, ""stagflation_risk"": 0.00390625}",benign_expansion,balanced_expansion,0.8888888888888888,0.7777777777777777,False,"[""mixed""]","{""adverse_supply"": 0.0, ""benign_expansion"": 0.8888888888888888, ""contraction"": 0.0, ""inflationary_expansion"": 0.0, ""mixed"": 0.1111111111111111}","{""balanced_expansion"": 0.7777777777777778, ""demand_slowdown"": 0.0, ""disinflationary_expansion"": 0.1111111111111111, ""hard_landing_risk"": 0.0, ""mixed_transition"": 0.1111111111111111, ""overheating"": 0.0, ""reflation"": 0.0, ""stagflation_risk"": 0.0}",True,81,"{""adverse_supply"": 0.00390625, ""benign_expansion"": 0.2373046875, ""contraction"": 0.619140625, ""inflationary_expansion"": 0.0380859375, ""mixed"": 0.1015625}",contraction
